status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,good_reception,bad_reception,reduce_message
 
Born in Bamberg, South Carolina, the daughter of Indian immigrants, Governor Haley became the first female governor of her home state in 2011 and is currently the youngest governor in the country. Prior to becoming governor, she represented Lexington County in the South Carolina House of Representatives from 2005 to 2011.
 
A true fiscal conservative and savvy businesswoman, Governor Haley's leadership drove down South Carolina's unemployment to a 15 year low by adding more than 82,000 jobs in each of South Carolina's 46 counties. 
 
Prior to dedicating her life to public service, Governor Haley worked at her family business. In 1998, Governor Haley was named to the board of directors of the Orangeburg County Chamber of Commerce and named to the board of directors of the Lexington Chamber of Commerce in 2003. She also became treasurer of the National Association of Women Business Owners in 2003 and president in 2004.
 
Governor Haley is a proud graduate of Clemson University where she earned a degree in accounting. Governor Haley and her husband, Michael, a Captain in the Army National Guard and combat veteran who was deployed to Afghanistan's Helmand Province, have two children, Rena, 18, and Nalin, 15.",,status,,2016-11-23 12:10:25,43888,5136,2560,39683,2867,212,124,70,932,26760.5,1969.0,"['Donald', 'Trump', 'Intends', 'Nominate', 'South', 'Carolina', 'Governor', 'Nikki', 'Haley', 'Ambassador', 'United', 'Nations', 'New', 'York', 'NY', 'Donald', 'Trump', 'today', 'announced', 'intent', 'nominate', 'Governor', 'Nikki', 'Haley', 'United', 'States', 'Permanent', 'Representative', 'United', 'Nations', 'position', 'Administration', 'Governor', 'Haley', 'respected', 'governors', 'country', 'After', 'working', 'family', 'business', 'Governor', 'Haley', 'turned', 'focus', 'economic', 'development', 'traveled', 'negotiate', 'international', 'companies', 'behalf', 'South', 'Carolina', 'As', 'governor', 'led', 'overseas', 'trade', 'missions', 'attracted', 'jobs', 'investment', 'negotiations', 'foreign', 'companies', 'Governor', 'Haley', 'track', 'record', 'bringing', 'people', 'background', 'party', 'affiliation', 'move', 'critical', 'policies', 'betterment', 'state', 'country', 'said', 'Trump', 'She', 'dealmaker', 'look', 'making', 'plenty', 'deals', 'She', 'great', 'leader', 'representing', 'us', 'world', 'stage', 'Our', 'country', 'faces', 'enormous', 'challenges', 'home', 'honored', 'asked', 'join', 'team', 'serve', 'country', 'love', 'next', 'Ambassador', 'United', 'Nations', 'said', 'Governor', 'Haley', 'Born', 'Bamberg', 'South', 'Carolina', 'daughter', 'Indian', 'immigrants', 'Governor', 'Haley', 'became', 'first', 'female', 'governor', 'home', 'state', 'youngest', 'governor', 'country', 'Prior', 'becoming', 'governor', 'represented', 'Lexington', 'County', 'South', 'Carolina', 'House', 'Representatives', 'true', 'fiscal', 'conservative', 'savvy', 'businesswoman', 'Governor', 'Haley', 'leadership', 'drove', 'South', 'Carolina', 'unemployment', 'year', 'low', 'adding', 'jobs', 'South', 'Carolina', 'counties', 'Prior', 'dedicating', 'life', 'public', 'service', 'Governor', 'Haley', 'worked', 'family', 'business', 'In', 'Governor', 'Haley', 'named', 'board', 'directors', 'Orangeburg', 'County', 'Chamber', 'Commerce', 'named', 'board', 'directors', 'Lexington', 'Chamber', 'Commerce', 'She', 'became', 'treasurer', 'National', 'Association', 'Women', 'Business', 'Owners', 'president', 'Governor', 'Haley', 'proud', 'graduate', 'Clemson', 'University', 'earned', 'degree', 'accounting', 'Governor', 'Haley', 'husband', 'Michael', 'Captain', 'Army', 'National', 'Guard', 'combat', 'veteran', 'deployed', 'Afghanistan', 'Helmand', 'Province', 'children', 'Rena', 'Nalin']"
153080620724_10158172881425725,"It's time to have a new American future! I look forward to beginning on January 20th with Vice President-elect Michael Pence!
-DJT",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158172881425725/?type=3,2016-11-23 10:00:30,72418,5893,4435,65668,5981,110,396,32,231,45577.5,510.0,"['It', 'time', 'new', 'American', 'future', 'look', 'beginning', 'January', 'Vice', 'Michael', 'Pence']"
153080620724_10158173363270725,"Thank you! -DJT

'Poll: Trump's popularity soars after election'",Poll: Trump's popularity soars after election,link,http://www.politico.com/story/2016/11/donald-trump-popular-poll-231694,2016-11-23 08:00:24,181517,7984,8946,165499,13847,358,1389,80,344,110373.5,808.0,"['Thank', 'Trump', 'popularity', 'soars', 'election']"
153080620724_10158172884045725,Bus crash in Tennessee so sad & so terrible. Condolences to all family members and loved ones. These beautiful children will be remembered!,,status,,2016-11-22 19:30:08,237772,7324,12702,183105,13592,251,227,40324,273,124448.5,61032.0,"['Bus', 'crash', 'Tennessee', 'sad', 'terrible', 'Condolences', 'family', 'members', 'loved', 'ones', 'These', 'beautiful', 'children', 'remembered']"
153080620724_10158171423250725,"AS YOUR PRESIDENT, GOVERNMENT CORRUPTION WILL END - and the State Department will answer to YOU, the voters!",,status,,2016-11-22 14:15:35,235921,19881,10791,214710,17364,447,2892,79,429,141352.5,976.5,"['AS', 'YOUR', 'PRESIDENT', 'GOVERNMENT', 'CORRUPTION', 'WILL', 'END', 'State', 'Department', 'answer', 'YOU', 'voters']"
153080620724_10158171405530725,"To all law enforcement in America: we are with you, we support you and we will always stand with you. Together, we will create a safe community for every citizen - especially those who have not known safety in a very, very long time. -DJT",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158171405530725/?type=3,2016-11-22 13:16:18,167704,6265,20018,149521,16932,238,346,69,598,121957.5,1299.5,"['To', 'law', 'enforcement', 'America', 'support', 'stand', 'Together', 'create', 'safe', 'community', 'every', 'citizen', 'known', 'safety', 'long', 'time']"
153080620724_10158170012145725,Great meetings will take place today at Trump Tower concerning the formation of the people who will run our government for the next 8 years.,,status,,2016-11-22 07:21:07,154811,14176,5274,140288,11023,374,2682,83,361,89452.0,846.5,"['Great', 'meetings', 'take', 'place', 'today', 'Trump', 'Tower', 'concerning', 'formation', 'people', 'run', 'government', 'next', 'years']"
153080620724_10158167880720725,,2017 Presidential Transition,video,https://www.facebook.com/Transition2017/videos/1671041513193142/,2016-11-21 18:01:58,179245,16589,25,155306,21565,1233,479,109,553,100488.5,1269.5,[]
153080620724_10158167298790725,Join my 2017 Presidential Transition team here on Facebook! We are working hard everyday - to MAKE AMERICA GREAT AGAIN!,2017 Presidential Transition,link,https://www.facebook.com/Transition2017/,2016-11-21 16:00:59,43380,4295,2,39461,3357,71,282,26,183,23161.5,405.0,"['Join', 'Presidential', 'Transition', 'team', 'Facebook', 'We', 'working', 'hard', 'everyday', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN']"
153080620724_10158166788265725,100 DAY PLAN - BEGINNING JANUARY 20th!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158166788265725/?type=3,2016-11-21 13:36:21,158003,9545,15840,143132,12527,406,1595,49,294,108259.0,661.5,"['DAY', 'PLAN', 'BEGINNING', 'JANUARY']"
153080620724_10158166077905725,"I like thinking big. If you're going to be thinking anything, you might as well think big! -DJT",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158166077905725/?type=3,2016-11-21 13:00:31,106147,4409,7201,98010,7053,158,724,25,177,67017.5,391.5,"['like', 'thinking', 'big', 'If', 'going', 'thinking', 'anything', 'might', 'think', 'big']"
153080620724_10158166107140725,"I am going to assemble a team of the best and brightest and put them to work for the American people -- fixing our government and making Washington efficient, effective and responsive.","Trump's White House transition also aims at party unity, mending fences",link,http://www.foxnews.com/politics/2016/11/21/trumps-white-house-transition-also-aims-at-party-unity-mending-fences.html,2016-11-21 11:45:02,117866,8792,5658,107509,8736,283,435,64,839,71260.5,1774.0,"['going', 'assemble', 'team', 'best', 'brightest', 'put', 'work', 'American', 'people', 'fixing', 'government', 'making', 'Washington', 'efficient', 'effective', 'responsive']"
153080620724_10158166071295725,"My style of doing things is fairly simple. I just push, push and push again what I want to achieve. -DJT",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158166071295725/?type=3,2016-11-21 10:46:41,84754,4578,5463,77860,5734,154,789,21,196,53012.5,423.5,"['My', 'style', 'things', 'simple', 'push', 'push', 'push', 'want', 'achieve']"
153080620724_10158162650235725,"'Jeff Sessions, a Fitting Selection for Attorney General'","Jeff Sessions, a Fitting Selection for Attorney General",link,http://www.nationalreview.com/article/442334/jeff-sessions-attorney-general-justice-department-trump-administration,2016-11-20 16:41:07,61742,7093,2462,55666,4613,118,218,94,1033,36257.0,2207.0,"['Sessions', 'Fitting', 'Selection', 'Attorney', 'General']"
153080620724_10158160975940725,I have always had a good relationship with Chuck Schumer. He is far smarter than Harry R and has the ability to get things done. Good news!,,status,,2016-11-20 14:00:18,64780,5671,1448,60351,2622,212,1239,51,305,35181.5,686.5,"['good', 'relationship', 'Chuck', 'Schumer', 'He', 'smarter', 'Harry', 'ability', 'get', 'things', 'done', 'Good', 'news']"
153080620724_10158158876145725,Good morning! We are going to show the whole world how proud we are to be American! -DJT,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158158876145725/?type=3,2016-11-20 11:00:58,180410,8496,14879,163629,15140,269,965,60,347,119542.0,784.0,"['Good', 'morning', 'We', 'going', 'show', 'whole', 'world', 'proud', 'American']"
153080620724_10158160050360725,Numerous patriots will be coming to Bedminster today as I continue to fill out the various positions necessary to MAKE AMERICA GREAT AGAIN!,,status,,2016-11-20 07:00:38,115595,7503,2322,106997,7283,151,849,49,266,64415.5,605.5,"['Numerous', 'patriots', 'coming', 'Bedminster', 'today', 'continue', 'various', 'positions', 'necessary', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN']"
153080620724_10158157181845725,Thank you General Flynn. Lets MAKE AMERICA GREAT AGAIN!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158157181845725/?type=3,2016-11-19 16:42:28,83936,4991,3325,76436,6708,122,415,37,218,50035.5,491.5,"['Thank', 'General', 'Flynn', 'Lets', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN']"
153080620724_10158156167810725,"(New York, NY) – President-elect Donald J. Trump spoke with the following foreign leaders who have offered their congratulations.

•Prime Minister of Iraq, Dr. Haider Al-Abadi
•Secretary General of NATO, Jens Stoltenberg
•President of European Union Council, Donald Tusk 

All media requests should be directed to Media@ptt.gov.",,status,,2016-11-19 12:34:33,51181,4680,2300,46579,3558,169,686,21,168,30466.5,367.5,ERROR encoding
153080620724_10158155647080725,There is no challenge to great. No dream outside of our reach! -DJT,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158155647080725/?type=3,2016-11-19 10:36:54,97380,6184,6748,87999,8321,165,596,31,268,62607.5,582.5,"['There', 'challenge', 'great', 'No', 'dream', 'outside', 'reach']"
153080620724_10158152679955725,Will be working all weekend in choosing the great men and women who will be helping to MAKE AMERICA GREAT AGAIN!,,status,,2016-11-18 18:38:58,317121,23138,7849,290402,22691,522,2669,171,666,180187.5,1588.5,"['Will', 'working', 'weekend', 'choosing', 'great', 'men', 'women', 'helping', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN']"
153080620724_10158151815505725,#ImWithYou! #AmericaFirst!!,Instagram,link,https://instagram.com/p/BM9y4kvjSmh/,2016-11-18 15:52:22,38170,3213,727,34271,3434,47,261,18,139,21707.0,305.0,"['ImWithYou', 'AmericaFirst']"
153080620724_10158150838425725,"President-Elect Donald J. Trump Selects U.S. Senator Jeff Sessions for Attorney General, Lt. Gen. Michael Flynn as Assistant to the President for National Security Affairs and U.S. Rep. Mike Pompeo as Director of the Central Intelligence Agency:","President-Elect Donald J. Trump Selects U.S. Senator Jeff Sessions for Attorney General, Lt. Gen. Michael Flynn as Assistant to the President for National Security Affairs and U.S. Rep. Mike Pompeo as Director of the Central Intelligence Agency",link,https://www.greatagain.gov/news/president-elect-donald-j-trump-selects-us-senator-jeff-sessions-attorney-general-lt-gen-michael.html?utm_medium=social&utm_source=twitter&utm_campaign=transitiontw&utm_content&utm_term,2016-11-18 11:54:12,99972,8709,8577,90728,7699,661,187,127,570,66589.5,1330.5,"['Donald', 'Trump', 'Selects', 'Senator', 'Jeff', 'Sessions', 'Attorney', 'General', 'Michael', 'Flynn', 'Assistant', 'President', 'National', 'Security', 'Affairs', 'Mike', 'Pompeo', 'Director', 'Central', 'Intelligence', 'Agency']"
153080620724_10158149133365725,"Received a call last night - from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant in Kentucky - no Mexico.",,status,,2016-11-18 07:00:47,572732,22342,53060,525757,39270,4091,2466,118,1030,385829.5,2237.0,"['Received', 'call', 'last', 'night', 'friend', 'Bill', 'Ford', 'Chairman', 'Ford', 'advised', 'keeping', 'Lincoln', 'plant', 'Kentucky', 'Mexico']"
153080620724_10158148014580725,It was a pleasure to have Prime Minister Shinzo Abe stop by my home and begin a great friendship.,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158148014580725/?type=3,2016-11-17 20:54:06,329750,11140,17662,307885,17066,2713,1273,106,707,200214.5,1573.0,"['It', 'pleasure', 'Prime', 'Minister', 'Shinzo', 'Abe', 'stop', 'home', 'begin', 'great', 'friendship']"
153080620724_10158146987025725,VP-Elect Michael Pence and I look forward to serving -- and making America safe and great again --- with you! -DJT,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158146987025725/?type=3,2016-11-17 16:50:45,99504,6602,5705,89542,9105,224,221,34,378,62657.5,807.0,"['Michael', 'Pence', 'look', 'serving', 'making', 'America', 'safe', 'great']"
153080620724_10158145840470725,"Together we can save American jobs, American lives, and American futures. -DJT",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158145840470725/?type=3,2016-11-17 11:49:19,85197,5569,5123,77278,7039,124,475,27,254,53486.5,548.5,"['save', 'American', 'jobs', 'American', 'lives', 'American', 'futures']"
153080620724_10158144843655725,LETS MAKE AMERICA GREAT AGAIN!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158144843655725/?type=3,2016-11-17 08:02:38,296952,15637,77945,267114,26403,972,1990,55,418,277849.5,918.5,"['LETS', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN']"
153080620724_10158142547505725,"Together we are going to create real change that puts AMERICA FIRST! 
-DJT",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158142547505725/?type=3,2016-11-16 18:30:44,161735,9360,8320,146593,13318,219,1020,67,518,99313.5,1136.5,"['going', 'create', 'real', 'change', 'puts', 'AMERICA', 'FIRST']"
153080620724_10158141742040725,"Thank you for your unbelievable support!
-DJT","Instagram photo by Donald J. Trump • Nov 16, 2016 at 8:43pm UTC",link,https://instagram.com/p/BM4oamGj_IW/,2016-11-16 15:45:57,136252,7437,4425,121031,14053,169,592,59,348,81375.0,784.5,"['Thank', 'unbelievable', 'support']"
153080620724_10158141273170725,We are going to put AMERICA back to WORK. We are going to put PEOPLE before GOVERNMENT. -DJT,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158141273170725/?type=3,2016-11-16 13:40:08,131711,6482,13453,118721,11955,194,610,24,207,91689.0,450.0,"['We', 'going', 'put', 'AMERICA', 'WORK', 'We', 'going', 'put', 'PEOPLE', 'GOVERNMENT']"
153080620724_10158141273170725,We are going to put AMERICA back to WORK. We are going to put PEOPLE before GOVERNMENT. -DJT,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158141273170725/?type=3,2016-11-16 13:40:08,131711,6482,13453,118721,11955,194,610,24,207,91689.0,450.0,"['We', 'going', 'put', 'AMERICA', 'WORK', 'We', 'going', 'put', 'PEOPLE', 'GOVERNMENT']"
153080620724_10158139877320725,"I am not trying to get ""top level security clearance"" for my children. This was a typically false news story.",,status,,2016-11-16 08:05:33,278451,21076,28922,260420,8244,1024,7529,227,1007,182861.0,2354.5,"['trying', 'get', 'top', 'level', 'security', 'clearance', 'children', 'This', 'false', 'news', 'story']"
153080620724_10158138791990725,Very organized process taking place as I decide on Cabinet and many other positions. I am the only one who knows who the finalists are!,,status,,2016-11-16 07:15:26,182828,15594,5298,169316,9803,306,2976,73,354,102714.0,817.5,"['organized', 'process', 'taking', 'place', 'decide', 'Cabinet', 'many', 'positions', 'knows', 'finalists']"
153080620724_10158135498775725,"If the election were based on total popular vote I would have campaigned in NY, Florida and California and won even bigger and more easily!",,status,,2016-11-15 12:42:20,292964,19899,18908,257279,17546,629,16379,121,1010,175176.5,2201.5,"['If', 'election', 'based', 'total', 'popular', 'vote', 'would', 'campaigned', 'NY', 'Florida', 'California', 'bigger']"
153080620724_10158135243005725,The forgotten men and women of our country will be forgotten no longer.,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158135243005725/?type=3,2016-11-15 12:34:00,138923,5885,10232,123415,14078,226,358,48,798,91359.5,1668.0,"['The', 'forgotten', 'men', 'women', 'country', 'longer']"
153080620724_10158131326495725,I pledge to every citizen in our land that I will be a President for all Americans. Thank you for your support! -DJT,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158131326495725/?type=3,2016-11-15 07:00:07,213513,10558,15586,191571,19817,262,1277,61,525,139243.5,1141.5,"['pledge', 'every', 'citizen', 'land', 'President', 'Americans', 'Thank', 'support']"
153080620724_10158131404020725,,Donald J. Trump's cover photo,photo,https://www.facebook.com/DonaldTrump/photos/a.10151443611915725.833012.153080620724/10158131404020725/?type=3,2016-11-14 23:46:57,119309,6149,3835,106136,10922,264,1089,99,799,70006.5,1746.5,[]
153080620724_10158130887250725,"We are saddened by the passing of Gwen Ifill and extend our deepest condolences to her family and loved ones. Gwen was a broadcasting pioneer, shattering barriers throughout her career and blazing a path for future generations following in her considerable footsteps. Her presence and legacy will be felt forever.",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158130887250725/?type=3,2016-11-14 22:58:05,58804,2419,2657,48230,2069,102,89,8211,103,30271.5,12522.5,"['We', 'saddened', 'passing', 'Gwen', 'Ifill', 'extend', 'deepest', 'condolences', 'family', 'loved', 'ones', 'Gwen', 'broadcasting', 'pioneer', 'shattering', 'barriers', 'throughout', 'career', 'blazing', 'path', 'future', 'generations', 'following', 'considerable', 'footsteps', 'Her', 'presence', 'legacy', 'felt']"
153080620724_10158129523585725,Thank you to my amazing family - your support was incredible!,,video,https://www.facebook.com/DonaldTrump/videos/10158129523585725/,2016-11-14 19:49:53,269878,9193,9607,240891,25869,377,661,115,1965,161102.0,4102.5,"['Thank', 'amazing', 'family', 'support', 'incredible']"
153080620724_10158127035755725,"A memorable early morning for the MOVEMENT. Working together, we can and will Make America Great Again. Thank you!",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158127035755725/?type=3,2016-11-14 15:18:33,74920,4830,1987,65367,8426,153,212,41,721,44243.0,1503.5,"['memorable', 'early', 'morning', 'MOVEMENT', 'Working', 'Make', 'America', 'Great', 'Again', 'Thank']"
153080620724_10158124372910725,"NO DREAM is too big, NO CHALLENGE is too great. Nothing we want for our future is BEYOND OUR REACH.",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158124372910725/?type=3,2016-11-14 10:59:43,247020,11016,30380,221671,23155,414,1175,58,547,179974.5,1181.0,"['NO', 'DREAM', 'big', 'NO', 'CHALLENGE', 'great', 'Nothing', 'want', 'future', 'BEYOND', 'OUR', 'REACH']"
153080620724_10158120998180725,Join me - with my entire family tonight on 60 Minutes at 7pmE. Enjoy!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158120998180725/?type=3,2016-11-13 18:43:55,116726,15612,4073,105223,10129,183,638,39,514,69033.0,1086.5,"['Join', 'entire', 'family', 'tonight', 'Minutes', 'Enjoy']"
153080620724_10158118812720725,I will be interviewed on @60Minutes tonight after the NFL game - 7:00 P.M. Enjoy!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158118812720725/?type=3,2016-11-13 13:30:44,187967,13618,10894,169705,15312,413,721,74,1742,116918.5,3595.0,"['interviewed', 'tonight', 'NFL', 'game', 'Enjoy']"
153080620724_10158118518780725,Mitt Romney called to congratulate me on the win. Very nice!,,status,,2016-11-13 10:48:53,446673,24526,5384,417680,15211,1513,10868,155,1246,233640.0,2724.5,"['Mitt', 'Romney', 'called', 'congratulate', 'win', 'Very']"
153080620724_10158114607180725,"Honored to be elected the 45th President of the United States of America. Working together, we will Make America Great Again! -DJT",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158114607180725/?type=3,2016-11-12 16:59:52,457122,24634,31633,400069,51261,709,2600,429,2054,299454.0,4751.5,"['Honored', 'elected', 'President', 'United', 'States', 'America', 'Working', 'Make', 'America', 'Great', 'Again']"
153080620724_10158113356870725,"This will prove to be a great time in the lives of ALL Americans. We will unite and we will win, win, win!",,status,,2016-11-12 11:52:41,505147,30525,17711,455562,41570,631,5088,292,2004,296548.5,4446.0,"['This', 'prove', 'great', 'time', 'lives', 'Americans', 'We', 'unite', 'win', 'win', 'win']"
153080620724_10158109199020725,,Donald J. Trump's cover photo,photo,https://www.facebook.com/DonaldTrump/photos/a.10151443611915725.833012.153080620724/10158109199020725/?type=3,2016-11-11 16:03:16,388326,26676,10183,344405,35447,697,4172,366,3239,223621.0,7027.0,[]
153080620724_10158107771730725,Today we express our deepest gratitude to all those who have served in our armed forces. #ThankAVet,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158107771730725/?type=3,2016-11-11 10:26:54,294513,10300,24058,264187,28380,187,966,80,713,196747.5,1546.0,"['Today', 'express', 'deepest', 'gratitude', 'served', 'armed', 'forces', 'ThankAVet']"
153080620724_10158104776015725,"Great day in Washington, D.C.  --  thank you!",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158104776015725/?type=3,2016-11-10 20:38:46,527684,35194,22136,475731,33082,1259,13843,593,3176,305410.5,7241.5,"['Great', 'day', 'Washington', 'thank']"
153080620724_10158102585690725,Happy 241st birthday to the U.S. Marine Corps! Thank you for your service!!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158102585690725/?type=3,2016-11-10 12:30:02,344875,14333,28830,308859,31980,344,681,105,2906,229998.5,5969.5,"['Happy', 'birthday', 'Marine', 'Corps', 'Thank', 'service']"
153080620724_10158097040720725,THANK YOU!,,video,https://www.facebook.com/DonaldTrump/videos/10158097040720725/,2016-11-09 14:43:40,791849,75942,83048,623095,108211,2098,6702,2880,48863,546428.5,102046.0,"['THANK', 'YOU']"
153080620724_10158096981125725,Such a beautiful and important evening! The forgotten man and woman will never be forgotten again. We will all come together as never before!,,status,,2016-11-09 14:32:55,790514,42761,27026,676455,89442,1039,3360,885,19333,469247.5,39993.5,"['Such', 'beautiful', 'important', 'evening', 'The', 'forgotten', 'man', 'woman', 'forgotten', 'We', 'come']"
153080620724_10158093111355725,!,,video,https://www.facebook.com/DonaldTrump/videos/10158093111355725/,2016-11-09 02:57:36,758609,168111,81354,490358,185300,5429,9085,7171,61266,557939.0,133288.5,[]
153080620724_10158092729120725,Thank you Pennsylvania!!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158092729120725/?type=3,2016-11-09 02:01:20,515941,42060,38816,422166,68971,1475,2558,847,19924,339753.0,41118.5,"['Thank', 'Pennsylvania']"
153080620724_10158092047085725,Thank you Georgia!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158092047085725/?type=3,2016-11-09 00:34:47,293993,15235,10771,241540,35753,484,1276,520,14420,173163.5,29620.0,"['Thank', 'Georgia']"
153080620724_10158092040970725,Thank you Iowa!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158092040970725/?type=3,2016-11-09 00:34:22,246768,5279,6773,205374,29155,345,859,344,10691,142346.5,21898.0,"['Thank', 'Iowa']"
153080620724_10158092038410725,Thank you Wisconsin!!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158092038410725/?type=3,2016-11-09 00:33:57,293081,7551,12671,244904,35956,561,955,406,10299,177975.5,21207.0,"['Thank', 'Wisconsin']"
153080620724_10158091586720725,Thank you Utah!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158091586720725/?type=3,2016-11-08 23:23:33,334385,13312,13941,279916,40945,637,1042,461,11384,202451.5,23459.5,"['Thank', 'Utah']"
153080620724_10158091465995725,Thank you Florida!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158091465995725/?type=3,2016-11-08 23:10:59,737148,32154,61749,606264,103104,4251,3042,1587,18900,503110.5,40180.5,"['Thank', 'Florida']"
153080620724_10158091452600725,Thank you Idaho!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158091452600725/?type=3,2016-11-08 23:09:56,326015,5211,13503,274885,40542,428,817,366,8977,198667.0,18503.0,"['Thank', 'Idaho']"
153080620724_10158091450830725,Thank you North Carolina!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158091450830725/?type=3,2016-11-08 23:09:43,367409,8136,20375,306140,49850,639,937,442,9401,234121.5,19465.0,"['Thank', 'North', 'Carolina']"
153080620724_10158091172185725,Thank you Ohio!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158091172185725/?type=3,2016-11-08 22:34:27,561736,22870,40725,465306,79079,1395,1756,889,13311,374214.5,27955.5,"['Thank', 'Ohio']"
153080620724_10158091170105725,Thank you Montana!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158091170105725/?type=3,2016-11-08 22:34:16,298824,4568,13721,251911,38071,328,662,275,7577,184936.0,15566.5,"['Thank', 'Montana']"
153080620724_10158091169000725,Thank you Louisiana!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158091169000725/?type=3,2016-11-08 22:34:03,312330,5866,17270,261693,41871,382,682,277,7425,199004.5,15265.5,"['Thank', 'Louisiana']"
153080620724_10158090913005725,Watching the returns at Trump Tower.,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158090913005725/?type=3,2016-11-08 21:49:54,433836,30423,14520,371835,50032,672,4706,306,6285,258401.5,13029.0,"['Watching', 'returns', 'Trump', 'Tower']"
153080620724_10158090680775725,Thank you Arkansas!!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158090680775725/?type=3,2016-11-08 21:15:13,369611,10059,24970,311710,47321,512,1278,366,8424,241143.0,17397.0,"['Thank', 'Arkansas']"
153080620724_10158090569775725,Thank you Texas!!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158090569775725/?type=3,2016-11-08 21:05:29,692292,32306,91210,566514,92016,2129,3063,1722,26848,514217.0,56279.0,"['Thank', 'Texas']"
