status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,good_reception,bad_reception,reduce_message,pos_words,neg_words,neu_words
740322575985777_1495134630504564,The projects of the future...,,video,https://www.facebook.com/hackUCIrvine/videos/1495134630504564/,2017-01-15 15:43:00,4,0,0,4,0,0,0,0,0,2.0,0.0,"['projects', 'future']",0,0,2
740322575985777_1495043470513680,Devpost submissions are due in 15 minutes!!! #HackUCI2017,Timeline Photos,photo,https://www.facebook.com/hackUCIrvine/photos/a.747556448595723.1073741828.740322575985777/1495043470513680/?type=3,2017-01-15 13:44:56,0,0,0,0,0,0,0,0,0,0.0,0.0,"['devpost', 'submissions', 'due', 'minutes']",0,0,4
740322575985777_1494065743944786,Plenty of snacks for your consumption... #snacktimelapse #HackUCI2017,,video,https://www.facebook.com/hackUCIrvine/videos/1494065743944786/,2017-01-14 17:26:33,3,0,0,3,0,0,0,0,0,1.5,0.0,"['plenty', 'snacks', 'consumption', 'snacktimelapse']",0,0,4
740322575985777_1493885353962825,We got more edible stuff on the way... #costcobulkloaders #HackUCI2017,Timeline Photos,photo,https://www.facebook.com/hackUCIrvine/photos/a.747556448595723.1073741828.740322575985777/1493885353962825/?type=3,2017-01-14 13:51:38,5,0,0,4,0,1,0,0,0,3.0,0.0,"['got', 'edible', 'stuff', 'way', 'costcobulkloaders']",0,0,5
740322575985777_1493800820637945,Make sure to pick up your Google and other dope swag from the table at the front! #shwagtime #HackUCI2017,Timeline Photos,photo,https://www.facebook.com/hackUCIrvine/photos/a.747556448595723.1073741828.740322575985777/1493800820637945/?type=3,2017-01-14 12:21:50,3,0,0,3,0,0,0,0,0,1.5,0.0,"['make', 'sure', 'pick', 'google', 'dope', 'swag', 'table', 'front', 'shwagtime']",0,1,8
740322575985777_1493763227308371,"Breakfast is here! We got plenty of stuff, so please make your way and feast! #HackUCI2017",Photos from HackUCI's post,photo,https://www.facebook.com/hackUCIrvine/photos/a.1091277447556953.1073741832.740322575985777/1493763137308380/?type=3,2017-01-14 11:46:27,3,0,0,3,0,0,0,0,0,1.5,0.0,"['breakfast', 'got', 'plenty', 'stuff', 'please', 'make', 'way', 'feast']",0,0,8
740322575985777_1493432550674772,Cup stacking final winners... #HackUCI2017,Photos from HackUCI's post,photo,https://www.facebook.com/hackUCIrvine/photos/a.1091277447556953.1073741832.740322575985777/1493432034008157/?type=3,2017-01-14 05:37:02,6,0,0,5,1,0,0,0,0,3.5,0.0,"['cup', 'stacking', 'final', 'winners']",1,0,3
740322575985777_1493417687342925,Cup stacking final... #HackUCI2017,,video,https://www.facebook.com/hackUCIrvine/videos/1493417687342925/,2017-01-14 05:19:38,8,0,0,8,0,0,0,0,0,4.0,0.0,"['cup', 'stacking', 'final']",0,0,3
740322575985777_1493353540682673,Plenty of action here at 1 AM!!! #HackUCI2017,Timeline Photos,photo,https://www.facebook.com/hackUCIrvine/photos/a.747556448595723.1073741828.740322575985777/1493353540682673/?type=3,2017-01-14 03:58:25,16,0,2,16,0,0,0,0,0,11.0,0.0,"['plenty', 'action']",0,0,2
740322575985777_1493303594021001,You know how it goes down when there's boba! #HackUCI2017,Timeline Photos,photo,https://www.facebook.com/hackUCIrvine/photos/a.747556448595723.1073741828.740322575985777/1493303594021001/?type=3,2017-01-14 02:43:39,11,1,0,10,1,0,0,0,0,6.0,0.0,"['you', 'know', 'goes', 'boba']",0,0,4
740322575985777_1493272500690777,We got the future of Tesla brewing at HACKUCI! #HackUCI2017,Timeline Photos,photo,https://www.facebook.com/hackUCIrvine/photos/a.747556448595723.1073741828.740322575985777/1493272500690777/?type=3,2017-01-14 01:50:47,30,1,1,25,3,1,1,0,0,18.0,0.0,"['got', 'future', 'tesla', 'brewing', 'hackuci']",0,0,5
740322575985777_1493093734041987,"Hey everyone!

If you are coming in to the event tonight, PLEASE come in through the main doors to the Student and Conference Center. We have the line structure already prepared, and require all hackers to approach the event as such.

Thank you!",,status,,2017-01-13 21:22:21,5,1,0,5,0,0,0,0,0,2.5,0.0,"['hey', 'everyone', 'coming', 'event', 'tonight', 'please', 'come', 'main', 'doors', 'student', 'conference', 'center', 'line', 'structure', 'prepared', 'require', 'hackers', 'approach', 'event', 'thank']",1,0,19
740322575985777_1493024777382216,Entering into the storm that changes the world... #hackatuci2017,,video,https://www.facebook.com/hackUCIrvine/videos/1493024777382216/,2017-01-13 19:48:17,15,3,0,12,3,0,0,0,0,9.0,0.0,"['entering', 'storm', 'changes', 'world']",0,0,4
740322575985777_1492837414067619,"As time approaches, the hype increases! Get ready to learn, develop, and experience like never before. #hackuci2017 #Tminus10hours",Timeline Photos,photo,https://www.facebook.com/hackUCIrvine/photos/a.747556448595723.1073741828.740322575985777/1492837414067619/?type=3,2017-01-13 15:18:33,8,0,0,8,0,0,0,0,0,4.0,0.0,"['time', 'approaches', 'hype', 'increases', 'get', 'ready', 'learn', 'develop', 'experience', 'like']",2,1,7
740322575985777_1476979435653417,,HackUCI's cover photo,photo,https://www.facebook.com/hackUCIrvine/photos/a.745750278776340.1073741827.740322575985777/1476979435653417/?type=3,2017-01-04 02:18:26,5,0,0,4,0,1,0,0,0,3.0,0.0,[],0,0,0
740322575985777_1446871795330848,,HackUCI,photo,https://www.facebook.com/hackUCIrvine/photos/a.745749128776455.1073741825.740322575985777/1446871795330848/?type=3,2016-12-21 22:18:43,16,0,0,12,3,1,0,0,0,10.0,0.0,[],0,0,0
740322575985777_1381525791865449,"Due to the high volume of applications this year, we will not be accepting ANY late applications as our organizing team has already begun processing applications so that we can start sending acceptances out the week of November 14th.",,status,,2016-11-02 21:28:52,3,0,0,3,0,0,0,0,0,1.5,0.0,"['due', 'high', 'volume', 'applications', 'year', 'accepting', 'any', 'late', 'applications', 'organizing', 'team', 'begun', 'processing', 'applications', 'start', 'sending', 'acceptances', 'week', 'november']",0,0,19
740322575985777_1238106396250550,,Hack at UCI: Intro to Node.JS,event,https://www.facebook.com/events/1238106396250550/,2016-11-01 12:05:21,1,0,0,0,0,1,0,0,0,1.0,0.0,[],0,0,0
740322575985777_1378771768807518,"Applications close tonight at 8 P.M!
Last call for all applications!",,status,,2016-10-31 10:43:13,2,0,0,1,0,1,0,0,0,1.5,0.0,"['applications', 'tonight', 'last', 'call', 'applications']",0,0,5
740322575985777_1374774342540594,"Applications close Monday October 31st! 
Go apply if you haven't already!",,status,,2016-10-27 20:37:52,4,0,0,1,0,1,1,1,0,1.5,1.5,"['applications', 'monday', 'october', 'apply']",0,0,4
740322575985777_1365130840171611,"Thanks everyone who attended our workshop tonight! Record attendance, full house, and awesome website development led by our presenters!

In our FB group, we posted the slides to the presentation and a cheatsheet for Git! Download and commit tonight!

Don't forget to apply for HackUCI as well! We close apps on Oct 31st!",,status,,2016-10-19 00:12:07,8,1,0,5,2,1,0,0,0,5.5,0.0,"['thanks', 'everyone', 'attended', 'workshop', 'tonight', 'record', 'attendance', 'full', 'house', 'awesome', 'website', 'development', 'led', 'presenters', 'group', 'posted', 'slides', 'presentation', 'cheatsheet', 'git', 'download', 'commit', 'tonight', 'forget', 'apply', 'hackuci', 'apps', 'oct']",2,0,26
740322575985777_1358062197545142,"Applications are still open! 
If you haven't already applied, GO APPLY!",HackUCI 2017,event,https://www.facebook.com/events/940914656012848/,2016-10-13 00:07:54,20,2,0,17,0,3,0,0,0,11.5,0.0,"['applications', 'open', 'applied', 'apply']",0,0,4
740322575985777_940914656012848,,HackUCI 2017,event,https://www.facebook.com/events/940914656012848/,2016-10-13 00:00:07,0,0,0,0,0,0,0,0,0,0.0,0.0,[],0,0,0
740322575985777_1344149718936390,"Attention all applicants!!

If you applied as a team, please make sure ALL team members still submit an application!

If you haven't yet applied for HackUCI 2017, go to hackuci.com/apply!",,status,,2016-09-30 10:51:33,4,2,0,4,0,0,0,0,0,2.0,0.0,"['attention', 'applicants', 'applied', 'team', 'please', 'make', 'sure', 'all', 'team', 'members', 'submit', 'application', 'applied', 'hackuci']",0,0,14
740322575985777_1343622988989063,HACKUCI IS BACK! REGISTRATION IS NOW OPEN: hackuci.com.,HackUCI,link,http://www.hackuci.com/,2016-09-30 00:25:38,25,3,4,22,2,1,0,0,0,20.0,0.0,"['hackuci', 'back', 'registration', 'now', 'open']",0,0,5
740322575985777_876030609081639,,HackUCI's cover photo,photo,https://www.facebook.com/hackUCIrvine/photos/a.745750278776340.1073741827.740322575985777/876030609081639/?type=3,2016-09-30 00:18:23,20,0,1,20,0,0,0,0,0,11.5,0.0,[],0,0,0
740322575985777_1166326300052067,"Thanks to everyone who filled out our feedback survey for HackUCI 2015! 

Shoutout to Yang Jiao, Catherine Do, Elise Dang, and Heran Patel for winning the prizes sponsored by Facebook and Google!",Photos from HackUCI's post,photo,https://www.facebook.com/hackUCIrvine/photos/a.747556448595723.1073741828.740322575985777/1166325586718805/?type=3,2016-03-22 00:06:08,3,0,0,3,0,0,0,0,0,1.5,0.0,"['thanks', 'everyone', 'filled', 'survey', 'hackuci', 'shoutout', 'yang', 'jiao', 'catherine', 'elise', 'dang', 'heran', 'patel', 'winning', 'prizes', 'sponsored', 'facebook', 'google']",1,0,17
740322575985777_1144279485590082,"UC <3
LA Hacks registration is open now!
http://lahacks.com",LA Hacks 2016,link,http://lahacks.com/,2016-02-20 03:14:08,4,0,2,4,0,0,0,0,0,5.0,0.0,"['hacks', 'registration', 'open', 'http']",0,1,3
740322575985777_1124105887607442,Here's another great Southern California hackathon for your consideration!,Hackpoly : Feb 6-7 @ Cal Poly Pomona,link,http://hackpoly.com/,2016-01-17 15:24:53,9,1,1,9,0,0,0,0,0,6.0,0.0,"['great', 'southern', 'california', 'hackathon', 'consideration']",1,0,4
740322575985777_1113884501962914,,HackUCI 2015 Lost & Found,photo,https://www.facebook.com/hackUCIrvine/photos/a.1113884478629583.1073741834.740322575985777/1113884501962914/?type=3,2015-12-31 14:22:25,0,0,0,0,0,0,0,0,0,0.0,0.0,[],0,0,0
740322575985777_876030642414969,,HackUCI,photo,https://www.facebook.com/hackUCIrvine/photos/a.745749128776455.1073741825.740322575985777/876030642414969/?type=3,2015-11-23 15:44:21,31,1,0,31,0,0,0,0,0,15.5,0.0,[],0,0,0
740322575985777_1091277387556959,"Expo has started and Taco Bell has arrived. Time for hackers to share their love of programming, anteaters, and food :)",Photos from HackUCI's post,photo,https://www.facebook.com/hackUCIrvine/photos/a.747556448595723.1073741828.740322575985777/1091277357556962/?type=3,2015-11-22 17:00:00,2,0,0,2,0,0,0,0,0,1.0,0.0,"['expo', 'started', 'taco', 'bell', 'arrived', 'time', 'hackers', 'share', 'love', 'programming', 'anteaters', 'food']",1,0,11
740322575985777_1104930439524987,1 year of planning.  36 hours of hacking.  322 high quality photographs of beautiful people.  PC: Horven Tsai,HACKUCI 2015,photo,https://www.facebook.com/hackUCIrvine/photos/a.1104925892858775.1073741833.740322575985777/1104930439524987/?type=3,2015-11-22 13:30:00,0,0,0,0,0,0,0,0,0,0.0,0.0,"['year', 'planning', 'hours', 'hacking', 'high', 'quality', 'photographs', 'beautiful', 'people', 'horven', 'tsai']",1,0,10
740322575985777_1090814444269920,"Mike Wojnowicz, Ph.D, Data Scientist at Cylance Inc, speaks about applying Machine Learning & Data Science to Information Security. Did you know? Certain techniques in compressing an image can also be used to identify a virus more quickly.",Timeline Photos,photo,https://www.facebook.com/hackUCIrvine/photos/a.747556448595723.1073741828.740322575985777/1090814444269920/?type=3,2015-11-21 19:24:56,14,1,0,14,0,0,0,0,0,7.0,0.0,"['mike', 'wojnowicz', 'data', 'scientist', 'cylance', 'inc', 'speaks', 'applying', 'machine', 'learning', 'data', 'science', 'information', 'security', 'did', 'know', 'certain', 'techniques', 'compressing', 'image', 'used', 'identify', 'virus']",0,1,22
740322575985777_1090794384271926,"Hackers learned all about Photon from Microsoft at HackUCI! Check out what a hacker had to say about the workshop:

""The Photon Particle is kinda cool. I think it is a useful techonlogy because it lets you send information whenever necessary.""
-Epifania Solves",Timeline Photos,photo,https://www.facebook.com/hackUCIrvine/photos/a.747556448595723.1073741828.740322575985777/1090794384271926/?type=3,2015-11-21 18:09:08,4,0,0,4,0,0,0,0,0,2.0,0.0,"['hackers', 'learned', 'photon', 'microsoft', 'hackuci', 'check', 'hacker', 'say', 'workshop', 'photon', 'particle', 'kinda', 'cool', 'think', 'useful', 'techonlogy', 'lets', 'send', 'information', 'whenever', 'necessary', 'solves']",2,0,20
740322575985777_1090764464274918,"HackUCI hackers were treated to a Sandwich Club lunch! Make-you-own-sandwiches with various meat and veggie options! If you want to see other pictures their food, check out their Yelp Page: http://www.yelp.com/biz/sandwich-club-irvine",Timeline Photos,photo,https://www.facebook.com/hackUCIrvine/photos/a.747556448595723.1073741828.740322575985777/1090764464274918/?type=3,2015-11-21 16:26:51,7,0,0,7,0,0,0,0,0,3.5,0.0,"['hackuci', 'hackers', 'treated', 'sandwich', 'club', 'lunch', 'various', 'meat', 'veggie', 'options', 'want', 'see', 'pictures', 'food', 'check', 'yelp', 'page', 'http']",0,0,18
740322575985777_1104927249525306,1 year of planning.  36 hours of hacking.  322 high quality photographs of beautiful people.  PC: Horven Tsai,HACKUCI 2015,photo,https://www.facebook.com/hackUCIrvine/photos/a.1104925892858775.1073741833.740322575985777/1104927249525306/?type=3,2015-11-21 03:03:00,0,0,0,0,0,0,0,0,0,0.0,0.0,"['year', 'planning', 'hours', 'hacking', 'high', 'quality', 'photographs', 'beautiful', 'people', 'horven', 'tsai']",1,0,10
740322575985777_1104925932858771,1 year of planning.  36 hours of hacking.  322 high quality photographs of beautiful people.  PC: Horven Tsai,HACKUCI 2015,photo,https://www.facebook.com/hackUCIrvine/photos/a.1104925892858775.1073741833.740322575985777/1104925932858771/?type=3,2015-11-20 22:18:00,0,0,0,0,0,0,0,0,0,0.0,0.0,"['year', 'planning', 'hours', 'hacking', 'high', 'quality', 'photographs', 'beautiful', 'people', 'horven', 'tsai']",1,0,10
740322575985777_1090324504318914,"Check out our nifty banner, courtesy of Loso Creation! Check them out for all your printing needs: http://www.losocreation.com/ . See you all tonight! :)",Timeline Photos,photo,https://www.facebook.com/hackUCIrvine/photos/a.747556448595723.1073741828.740322575985777/1090324504318914/?type=3,2015-11-20 19:23:11,2,0,0,2,0,0,0,0,0,1.0,0.0,"['check', 'nifty', 'banner', 'courtesy', 'loso', 'creation', 'check', 'printing', 'needs', 'http', 'see', 'tonight']",1,0,11
740322575985777_1090270607657637,"Hey EVERYONE!
Today's the big day!!!!!!!
- Reminder that check-in starts at 7 PM, so please arrive at around that time.  Bring a photo ID.
- An email was just sent out with parking and bus information, so PLEASE read that!
- Smash Club @ UCI will be hosting a Super Smash Bros Melee tournament at HackUCI!  Bring your own controller if you want to play!",,status,,2015-11-20 16:07:38,1,1,0,1,0,0,0,0,0,0.5,0.0,"['hey', 'everyone', 'today', 'big', 'day', 'reminder', 'starts', 'please', 'arrive', 'around', 'time', 'bring', 'photo', 'email', 'sent', 'parking', 'bus', 'information', 'please', 'read', 'smash', 'club', 'uci', 'hosting', 'super', 'smash', 'bros', 'melee', 'tournament', 'hackuci', 'bring', 'controller', 'want', 'play']",1,2,31
740322575985777_1090020467682651,"Facebook is a sponsor of HackUCI! They won't be here in person, but they left us with a whole bunch of swag so that their presence would not be missed! :P",Facebook,link,https://www.facebook.com/facebook/,2015-11-20 13:00:00,4,0,0,4,0,0,0,0,0,2.0,0.0,"['facebook', 'sponsor', 'hackuci', 'they', 'person', 'left', 'whole', 'bunch', 'swag', 'presence', 'would', 'missed']",0,1,11
740322575985777_1089850901032941,"Dear Anteaters:
Is it hard coming up with good hackathon project ideas?  Hell yeah it is!  Come out and learn how to hackathon with Cylance TONIGHT at 7 PM at DBH 4011.  Food will be provided.",How to Validate your Hackathon Ideas 101 with Cylance Inc.,event,https://www.facebook.com/events/1699010526987330/,2015-11-19 19:49:52,1,0,0,1,0,0,0,0,0,0.5,0.0,"['dear', 'anteaters', 'hard', 'coming', 'good', 'hackathon', 'project', 'ideas', 'hell', 'come', 'learn', 'hackathon', 'cylance', 'tonight', 'dbh', 'food', 'provided']",1,2,14
740322575985777_1089757824375582,"Hi Hackers! We know many of you are excited about coming, we can feel your excitement! 

PARKING / TRAVEL INFORMATION!

There will be a parking structure adjacent/behind to the eSports arena which you can park in at ""420 N Main St, Santa Ana, CA"".

Parking fee amount is variable, it cost $1/hr up to $7/day max.

IF YOU LEAVE BETWEEN 12AM - 6AM, OR ON SUNDAY, PARKING IS FREE.** 

Travel reimbursements will be given up to $20 per car. We encourage you to carpool, and created this Rickyride to help you do just that: https://www.rickyrides.com/hackuci

• $4/person in the vehicle whom submit a hack (up to $20 total).
• Must upload a selfie of everyone in the vehicle to Twitter (or Instagram) with the hashtags: #HackUCI #Roadtrip
• Must provide proof of travel expenses.
• Must fill out the reimbursement form which will be sent out within a week after the hackathon ends.

**Subject to change during event days, we encourage you to carpool.",,status,,2015-11-19 15:08:50,2,2,3,2,0,0,0,0,0,5.5,0.0,ERROR,0,0,5
740322575985777_1089385314412833,"Ever wanted to hold the greatest computational knowledge engine in your hands? Get your chance to do so by using the Wolfram API! As a participant of HackUCI, you can get an API key. Keep a look out for them at the event!",Wolfram|Alpha,link,https://www.facebook.com/OfficialWolframAlpha/,2015-11-18 21:02:30,1,0,0,1,0,0,0,0,0,0.5,0.0,"['wanted', 'hold', 'greatest', 'computational', 'knowledge', 'engine', 'hands', 'get', 'chance', 'using', 'wolfram', 'api', 'participant', 'hackuci', 'get', 'api', 'key', 'keep', 'look', 'event']",1,0,19
740322575985777_1089240521093979,Important information regarding Liability Waivers and Bus Tickets (if applicable) have been emailed. Please check your inbox for instructions to sign the waiver (mandatory) and to claim a spot on the bus (optional).,,status,,2015-11-18 14:24:46,0,0,2,0,0,0,0,0,0,3.0,0.0,"['important', 'information', 'regarding', 'liability', 'waivers', 'bus', 'tickets', 'applicable', 'emailed', 'please', 'check', 'inbox', 'instructions', 'sign', 'waiver', 'mandatory', 'claim', 'spot', 'bus', 'optional']",1,1,18
